show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s440,Movie,Amira & Sam,,,,"July 15, 2021",2015,,87 min,"Comedy, Drama, Romance","To help adjust to coming home from war, Sam (Martin Starr, Silicon Valley), takes a stab at stand-up comedy. Amira has fled Iraq and the more time they spend together, the harder it is for them to combat their feelings for one another."
s441,Movie,Borgman,,,,"July 15, 2021",2013,,113 min,"Drama, International, Mystery",An darkly humorous fable exploring the nature of evil in unexpected places.
s442,Movie,Bullhead,,,,"July 15, 2021",2011,R,129 min,"Crime, Drama","Cattle farmer Jacky, initiates a shady deal with a notorious mafioso meat trader. When an investigating federal agent is assassinated & a woman from his traumatic past resurfaces, he must face the far-reaching consequences of his decisions."
s443,Movie,Cheap Thrills,,,,"July 15, 2021",2014,,87 min,"Comedy, Thriller","A couple engages two friends in a series of dares in exchange for money, with each challenge upping the ante in both reward and boundaries."
s444,Movie,Enforcement,,,,"July 15, 2021",2021,,108 min,"Crime, Drama, Thriller","Two police officers patrolling a massive housing project find themselves trapped in a maze of buildings and conflict when news of a 19-year-old's death under police custody spreads, igniting the community's youth to seek revenge."
s445,Movie,Exit Plan,,,,"July 15, 2021",2020,,90 min,Horror,Insurance claims investigator Max (Nikolaj Coster-Waldau) follows the clues of a mysterious death to a remote hotel that specializes in assisted suicide. His search uncovers disturbing revelations that he may not be able to escape.
s446,Movie,I Declare War,,,,"July 15, 2021",2014,,94 min,"Action, Adventure, Comedy","A group of friends play an innocent game of Capture the Flag, arming themselves with nothing more than sticks & their imagination. One day the game takes on a more serious tone as their imaginations take them beyond the rules of the game."
s447,Movie,Mood Indigo,,,,"July 15, 2021",2013,,95 min,"Drama, Romance","Set in a surreal Paris, Michel Gondry finds inspiration from Boris Vian's cult novel to provide the foundation for this visionary and romantic love story starring Audrey Tautou (Amélie) and Romain Duris."
s448,Movie,Pieta,,,,"July 15, 2021",2012,,104 min,"Drama, Mystery","In this haunting story, a loan shark lives a lonely existence. A woman appears, claiming to be his long-lost mother. He gradually accepts her but, he realizes it may be too late to escape the horrific consequences from his previous life."
s449,Movie,Raiders!: The Story of the Greatest Fan Film Ever Made,,,,"July 15, 2021",2016,,93 min,Documentaries,"After Steven Spielberg's classic Raiders of the Lost Ark was released 35 years ago, three 11-year-old boys set out on what would become a 7-year-long labor of love and tribute to their favorite film: a shot-for-shot remake of the film."
s450,TV Show,Sonny Boy,,,,"July 15, 2021",2021,,1 Season,"Anime, International","It’s an ordinary summer vacation...except for the fact that Nagara’s high school has mysteriously drifted into another dimension. As the students develop strange new powers and form new rivalries, can they survive the alien environment – and each other?"
s451,Movie,The Act of Killing,,,,"July 15, 2021",2012,,122 min,"Crime, Drama","Filmmaker Joshua Oppenheimer and documentary titans, Werner Herzog and Errol Morris examine a country where Indonesian death squad leaders are celebrated as heroes, challenging them to reenact their real-life mass-killings."
s452,Movie,The Complex: Lockdown,,,,"July 15, 2021",2020,,79 min,Science Fiction,"In the aftermath of a major bioweapons attack in London, Dr Amy Tenant and a former colleague Dr Rees Wakefield find themselves in a locked-down laboratory. As spies breach the perimeter, our scientists find themselves trapped inside The Complex."
s453,Movie,The Congress,,,,"July 15, 2021",2013,,122 min,"Adult Animation, Drama, Science Fiction",An aging actress (Robin Wright) agrees to preserve her digital likeness for a studio to use in any future films it likes.
s454,Movie,The Connection,,,,"July 15, 2021",2015,R,136 min,"Horror, Thriller","A stylish, crime thriller inspired by true events, THE CONNECTION tells the story of magistrate Pierre Michel (Jean Dujardin) and his crusade to dismantle the most notorious drug smuggling operation in history: the French Connection."
s455,Movie,The Final Member,,,,"July 15, 2021",2014,R,72 min,"Documentaries, International","Thirty miles from the Arctic Circle, stands the world's only Penis museum. Over 40 years, the founder and curator has collected every specimen from every mammal except for one: The Human Specimen."
s456,Movie,The FP,,,,"July 15, 2021",2012,R,83 min,Comedy,"Two rival gangs feud for control of rural wasteland Frazier Park ('The FP') in the deadly arena of competitive dance-fight video game ""Beat-Beat Revelation."""
s457,Movie,The Keeping Room,,,,"July 15, 2021",2015,R,95 min,"Drama, History, Thriller","In this radically reimagined American Western set towards the end of the Civil War, Southerner Augusta encounters two renegade, drunken soldiers who are on a mission of pillage and violence."
s458,TV Show,Backyard Builds,,,,"July 14, 2021",2017,TV-G,4 Seasons,"Lifestyle & Culture, Reality","When indoor space isn’t enough, Backyard Builds showcases the endless opportunities outdoor areas can provide. The series stars contractor and designer Brian McCourt and design expert Sarah Keenleyside who work with homeowners to maximize their backyard’s potential by creating tailored, one-of-a-kind structures. Whether it’s a converted shipping container, cake studio, treehouse village, or outdoor theatre, this contractor and designer duo can extend any living space."
s459,TV Show,Cleopatra en el Espacio,,,,"July 14, 2021",2020,,3 Seasons,"Kids, Latino",Cleopatra en el espacio es la historia no antes contada de Cleopatra adolescente cuando es transportada a una galaxia en el futuro que está regida por gatos parlantes donde ella descubre que es la salvadora anunciada por la profecía.
s460,TV Show,Cleopatra in Space,,,,"July 14, 2021",2020,TV-Y7,3 Seasons,"Adventure, Comedy, Kids","The first season find Cleo learning to adjust to her new school, meeting friends and trying to fit in."
s461,Movie,College Football,,,,"July 14, 2021",1998,TV-G,,Sports,All of the live and upcoming college football games available on Hulu.
s462,TV Show,Save My Reno,,,,"July 14, 2021",2017,TV-PG,4 Seasons,"Lifestyle & Culture, Reality","Cash-conscious homeowners catch a break when Sebastian Clovis, the savvy contractor, and Sabrina Smelko, the resourceful designer, toss out overpriced Reno quotes and make dreams come true."
s463,TV Show,Love Island (UK),,,,"July 12, 2021",2015,TV-MA,7 Seasons,"International, Reality, Romance","Reality show. Glamorous singles live in a beautiful villa under the watchful gaze of the audience at home, who have the power to decide who stays and who goes."
s464,Movie,47 Meters Down,,,,"July 10, 2021",2017,PG-13,89 min,"Horror, Thriller","Two sisters vacationing in Mexico are trapped in a shark cage at the bottom of the ocean. With less than an hour of oxygen left and great white sharks circling nearby, they must fight to survive."
s465,Movie,Entre Nos Presents: Frankie Quiñones: Superhomies,,,,"July 10, 2021",2021,,,"Comedy, International, Latino","Internet and viral sensation Frankie Quiñones is joined by his alter-egos Creeper and ""JC"" Juanita Carmelita in this comedy special."
s466,Movie,UFC 264,,,,"July 10, 2021",2021,,,Sports,UFC 264: Poirier vs. McGregor 3
s467,Movie,Barb and Star Go to Vista Del Mar,,,,"July 9, 2021",2021,PG-13,107 min,Comedy,From BRIDESMAIDS costars and cowriters Kristen Wiig and Annie Mumolo comes this comedy about two best friends who leave their small town and embark on the adventure of a lifetime.
s468,Movie,Detail: Daniel Cormier,,,,"July 9, 2021",2019,,,Sports,UFC legend and former champion Daniel Cormier breaks down the performances of today's top UFC athletes.
s469,TV Show,Grown-ish,,,United States,"July 9, 2021",2018,TV-14,4 Seasons,"Black Stories, Comedy, Sitcom",Follow Zoey Johnson as she heads to college and begins her hilarious journey to adulthood.
s470,Movie,In a World...,,,,"July 9, 2021",2013,R,93 min,"Comedy, Drama","IN A WORLD follows an underachieving vocal coach motivated by her father, the king of movie-trailer voice-overs, to pursue her aspirations of becoming a voice-over star."
s471,Movie,"Pete Lee: Tall, Dark, and Pleasant",,,,"July 9, 2021",2021,TV-MA,,"Comedy, Stand Up","Conflict-averse comedian Pete Lee talks sex, drugs and being too nice."
s472,Movie,This Way Up,,,United Kingdom,"July 9, 2021",2019,2 Seasons,,"Comedy, Drama, International","This Way Up is a comedy drama about moving on, moving forward and trying to find happiness. Written by Aisling Bea (Living With Yourself, The Fall, Netflix The Comedy Line Up) she also stars as the charming and funny Aine, who is trying to pull her life back together after a “teeny little nervous breakdown"". Her sister Shona, played by Sharon Horgan (Catastrophe, Game Night, Pulling), is increasingly worried about both her sister and her own relationship issues with her boyfriend, played by Aasif Mandvi (A Series of Unfortunate Events, Halal in the Family) and the impending question of marriage."
s473,Movie,Blippi's Summer Games,,,,"July 8, 2021",2021,,40 min,Kids,"Join Blippi on a summer extravaganza as he learns about different sports, including basketball, soccer and so much more!"
s474,TV Show,Murdoch Mysteries,,,"Canada, United Kingdom","July 8, 2021",2008,TV-14,13 Seasons,"Drama, International, Mystery","Set in early 20th century Toronto, Murdoch Mysteries explores the intriguing world of William Murdoch, a detective who pioneers innovative forensic techniques to solve some of the city’s most gruesome crimes."
s475,TV Show,My Wife and Kids,,,,"July 8, 2021",2001,TV-PG,5 Seasons,"Comedy, Sitcom","Michael Kyle is a modern-day patriarch who rules his household with a unique parenting style. He teaches his children life lessons with his own brand of humorous wisdom. Janet, Michael's wife, maintains a fine balance between taking care of their home, building her career and trading punchlines with her husband. Their three children are high-school student Michael Jr. who is a regular recipient of his father's witty, disciplinary ways; their moody, adolescent daughter, Claire whose favorite hobby is asking Dad for money, and six-year-old Kady, who rarely lets Daddy have the last word."
s476,Movie,Papillon,,,"United States, Czech Republic, Spain","July 8, 2021",2017,R,133 min,"Action, Adventure, Drama","In this remake of the 1973 classic, Papillon, a French prisoner forms an unlikely bond with a fellow inmate and finds the will to ensure they both survive."
